date,active_addresses,mvrv,fees_native,exchange_inflow,exchange_outflow,hashrate,tx_count,exchange_netflow,sopr
2022-08-26,937226,0.934524032452,11.46921892,27949.88028802,24087.59882862,248048418.3038078,265467,3862.2814593999974,0.9955
2022-08-27,830874,0.925756657439,8.57697937,16253.75810408,17670.4313111,204358071.36758935,221784,-1416.6732070200014,0.9951
2022-08-28,776186,0.908751979889,7.66443866,20088.50197305,12100.96889467,226907929.42201468,204472,7987.533078379998,0.9991
2022-08-29,939245,0.936300029003,11.05466883,30446.37936445,36248.79538534,221270464.90840837,253563,-5802.416020890003,0.9995
2022-08-30,951380,0.91691540216,12.11978636,47942.81977348,49894.51334586,228317294.53567275,263101,-1951.6935723800052,0.9926
2022-08-31,916812,0.926540201628,13.41263163,45019.69789995,30274.23275434,220515247.0319977,258575,14745.46514561,0.9979
2022-09-01,969786,0.930819103606,14.60997864,33911.32662821,33433.17585681,212503107.41825655,270341,478.1507714000036,0.9965
2022-09-02,996822,0.924346524698,18.53467979,42548.9837901,28655.89462731,198644209.06016544,270262,13893.089162789998,0.9962
2022-09-03,916603,0.917781321543,13.82420616,13135.09755289,11797.94739049,226362005.77634773,235843,1337.1501623999993,0.998
2022-09-04,774639,0.924996509034,10.50035731,22627.18474167,22376.3954569,258699436.7568429,206295,250.78928476999863,1.0008
2022-09-05,942780,0.917682178845,14.23661778,46700.10347392,43149.34031782,235601272.08754975,253103,3550.7631560999944,0.9985
2022-09-06,927513,0.874858544608,15.36578653,55183.70057251,55832.43640788,218662618.29239127,267063,-648.7358353699965,0.996
2022-09-07,951645,0.895970446823,14.69645264,30450.73537802,33282.40424802,224822129.16652596,264285,-2831.6688700000013,0.9976
2022-09-08,947648,0.897686434169,15.87666942,35893.09979242,34245.94673682,195564453.62309808,266823,1647.1530555999998,0.9977
2022-09-09,1021884,0.991990113442,16.98507349,41701.8915052,36123.38762972,226362005.77634773,286018,5578.503875480004,1.0025
2022-09-10,873305,1.008276774233,12.26181299,18353.19295803,15224.41882422,241760782.96168444,240963,3128.7741338099986,1.0005
2022-09-11,871675,1.00926214108,10.63620603,14575.59746264,14979.8723338,281797599.2087124,225743,-404.27487115999975,0.9981
2022-09-12,989815,1.038445934441,12.84928121,27848.26761352,22483.76457155,235601272.08754975,269113,5364.5030419700015,1.001
2022-09-13,948189,0.939370352409,15.77916655,84787.6497312,53736.42337482,212237771.66655177,259359,31051.22635638,0.9833
2022-09-14,977568,0.944134275318,17.0316924,290227.04363035,299238.92760978,202308898.95543608,269647,-9011.883979430015,0.9948
2022-09-15,953771,0.919794265144,17.3230453,116890.45711753,86246.3020902,234168568.49770647,277597,30644.155027329994,0.9937
2022-09-16,933213,0.922172305414,19.57596627,23140.12593524,26654.98264203,203901883.69419253,260328,-3514.8567067900003,0.9973
2022-09-17,918990,0.939999035144,16.17707211,16027.30143651,12396.71790466,270807189.9623499,245261,3630.5835318500012,0.9981
2022-09-18,775872,0.907953496893,12.01743164,13907.31466359,12011.58081679,245319452.49341664,212149,1895.7338467999998,0.9969
2022-09-19,912328,0.914684111914,13.28074414,33311.66434939,32498.92010314,207087850.8778092,255334,812.7442462499966,0.9957
2022-09-20,952698,0.88338246827,14.63122035,24720.82053247,24265.2346486,242133487.6036962,268728,455.58588387000054,0.9963
2022-09-21,918372,0.86699153682,14.26890175,29735.85852779,26855.30801747,224610669.24075273,263619,2880.5505103199976,0.9968
2022-09-22,860577,0.909510592046,12.8666359,31052.26927103,24107.96147484,203901883.69419253,246387,6944.307796189998,0.9986
2022-09-23,968636,0.90563544045,15.67245082,29306.67124504,25951.49265718,215052767.68990275,276441,3355.178587860002,0.9973
2022-09-24,799441,0.886975013788,10.91752828,10658.48336042,9191.65137227,232575586.05284625,226763,1466.8319881499992,0.9981
2022-09-25,781165,0.881057004179,10.46772637,16444.57768507,10056.25902729,234168568.49770647,208905,6388.318657779999,0.9971
2022-09-26,938059,0.900322536822,14.64353481,21523.80972206,26952.33472894,238947520.42007956,264276,-5428.5250068800015,0.9987
2022-09-27,966074,0.896561719809,17.21328433,36156.52496689,35196.73312398,205494866.1390528,275487,959.7918429100027,0.9966
2022-09-28,849979,0.913487552122,13.75538702,39854.28277563,34847.63070175,234113533.83376324,258906,5006.652073880003,0.9944
2022-09-29,874705,0.917870607279,14.81669729,30198.02173225,50247.16752806,222928607.6727852,266329,-20049.145795810004,0.9968
2022-09-30,1005499,0.91356153704,17.14726597,31635.87526047,63358.5461124,263461080.36655265,292553,-31722.67085193,0.9949
2022-10-01,867330,0.907912672634,11.63954428,11952.61911564,17304.66081745,282168375.28330106,236007,-5352.04170181,0.9975
2022-10-02,852250,0.894190083633,9.13229056,16836.03760897,11194.07983715,244753785.44980425,216756,5641.95777182,0.9966
2022-10-03,964012,0.923308111571,11.29011357,23240.0352324,23212.68209281,240076960.0369605,268836,27.353139590002684,0.9981
2022-10-04,932869,0.956568501176,10.28849637,30259.05173671,33849.50254252,254107431.78574073,280235,-3590.45080581,0.999
2022-10-05,891063,0.948163366006,9.24387151,23859.11925918,39285.51221991,272814728.9473646,267518,-15426.392960730002,0.9974
2022-10-06,930050,0.938866609583,10.36318348,20191.89652911,40162.54822792,247871668.31007487,276491,-19970.65169881,0.9971
2022-10-07,936123,0.919983246052,10.32452635,29029.70311296,44982.23290163,266578963.22682327,270954,-15952.52978867,0.9951
2022-10-08,815047,0.914595870208,6.6463794,12836.90211457,11502.39426019,272814728.9473646,235954,1334.507854380001,0.9937
2022-10-09,787417,0.915262738221,6.08936138,10217.66131068,10969.85342994,246312725.75750184,214993,-752.1921192600003,0.9987
2022-10-10,896218,0.902773565181,7.94699149,17522.69812245,16203.11755237,282818946.6660149,253025,1319.580570080001,0.9959
2022-10-11,916599,0.897697758664,9.14772243,47231.40738988,24587.71008652,277924882.7693476,272927,22643.697303359997,0.9968
2022-10-12,871140,0.904197086018,9.32404406,33813.12418558,23126.28499092,242520438.89338887,260366,10686.839194660002,0.9902
2022-10-13,933599,0.915299590894,14.93511743,34194.00906995,39571.95990121,253141772.82091248,275214,-5377.950831260001,0.9973
2022-10-14,984001,0.905697877908,14.68792708,31364.49891567,36142.8981919,276154659.1735337,284575,-4778.39927623,0.9977
2022-10-15,838678,0.900728724487,9.26675507,10900.16640106,9127.79910188,269073772.43763787,241112,1772.3672991799995,0.9967
2022-10-16,769067,0.909910910294,8.29780449,9332.32181486,13582.18514352,254911993.86760643,214703,-4249.86332866,0.9961
2022-10-17,870371,0.924678135264,13.1668306,22743.14809041,21770.42824015,265533327.79513,261168,972.7198502600004,0.9876
2022-10-18,887194,0.91398573907,17.07848573,36654.59103325,73749.72716217,251371549.22509855,258490,-37095.13612892001,1.0056
2022-10-19,923688,0.904610705933,16.33306213,19446.58609096,19323.81959693,267303548.841824,260354,122.76649403000192,0.995
2022-10-20,893489,0.900242542303,12.89876006,23671.12151709,19400.42484385,256682214.9143004,268532,4270.69667324,0.9962
2022-10-21,913925,0.907143363442,11.66121356,21881.68556416,25778.04851223,276154659.1735337,266487,-3896.36294807,0.9969
2022-10-22,817446,0.909318069409,9.09253204,13238.79772249,11050.79123114,240750215.29757497,231911,2188.006491350001,0.9885
2022-10-23,803523,0.926261633178,7.84897897,11078.0808793,13964.7951927,274810664.8495725,218227,-2886.7143134,0.9994
2022-10-24,922514,0.915784798173,12.00625193,25376.98278569,21360.15432845,249031191.57743755,266297,4016.8284572400007,0.9988
2022-10-25,829386,0.951195313284,17.4666418,31198.92220299,33548.37753085,223395628.20390147,251891,-2349.455327859996,1.002
2022-10-26,1051950,0.983939477562,23.38594935,51306.13676501,68928.47370875,283822315.5587801,305561,-17622.336943739996,1.0032
2022-10-27,895161,0.959624512348,17.10950234,30712.71605514,28384.05347524,247200081.0379568,265430,2328.6625798999994,1.0005
2022-10-28,925522,0.975004031923,18.67684389,22166.73137658,22694.11050617,291146762.99030495,279384,-527.379129590001,0.9984
2022-10-29,871729,0.98443454901,14.41367012,19841.97143459,18759.81258055,261848975.90100643,251735,1082.1588540400007,1.0002
2022-10-30,830676,0.975832100659,12.85734925,12904.26370435,13012.05841117,247200081.0379568,223333,-107.79470682000101,0.9963
2022-10-31,980614,0.97009674747,15.89999085,32316.84201034,23595.0519246,316782326.36384094,290008,8721.790085739998,0.9977
2022-11-01,955117,0.970049689813,14.58986622,32799.06240815,31452.57414948,263680086.4404872,273150,1346.4882586700005,0.9973
2022-11-02,869056,0.954490976446,17.21170919,31936.43653499,78359.86272344,223395628.20390147,258761,-46423.42618845,0.9981
2022-11-03,1009478,0.956986021054,18.64138734,28680.46007982,24660.23587848,300302320.96131057,294320,4020.224201339999,0.9991
2022-11-04,939102,1.000981821699,19.49888769,123401.35401838,48133.04498199,236213409.89066955,281439,75268.30903639001,1.0062
2022-11-05,916525,1.007111287598,16.45775871,17479.82885794,16166.4734607,276497868.12725526,253538,1313.3553972400005,0.9984
2022-11-06,811578,0.991409279364,13.113067,22787.8698434,22798.21997534,250862304.7537192,223686,-10.350131939998391,0.9991
2022-11-07,920253,0.976088727485,16.10616126,68185.98709373,76523.2201988,263168681.007737,267661,-8337.233105070001,0.9871
2022-11-08,1051006,0.880744871078,21.91772278,74800.4328071,87676.89451121,297875785.7478076,296138,-12876.46170411,0.9839
2022-11-09,1076579,0.753958696179,25.72038455,90860.06918796,112161.31104075,272291362.9163776,293667,-21301.24185279,0.9698
2022-11-10,1056871,0.839903712816,24.09456215,65944.73700829,100770.44415524,268636444.99309605,294575,-34825.70714694999,0.9899
2022-11-11,964454,0.811340136624,21.32007332,56300.20566637,103971.26572003,244879482.43907723,278829,-47671.06005366,0.9908
2022-11-12,942728,0.806378353685,16.69044886,26272.87972311,55910.17571118,305185621.59437066,245106,-29637.295988070004,0.9767
2022-11-13,895185,0.785273663056,16.32707442,39736.53217846,48458.50482401,235742186.31510308,224942,-8721.972645549999,0.9954
2022-11-14,954601,0.801361740695,23.25720034,72769.42841002,75364.73622763,224777435.1767992,244858,-2595.3078176099953,0.9865
2022-11-15,986709,0.81368542899,36.20440793,59423.69056756,64278.14608881,283256116.68622214,281221,-4854.455521249998,0.9851
2022-11-16,944275,0.806089820633,35.40208783,44528.57497324,73647.55622529,274118823.1937887,264899,-29118.981252049998,0.9746
2022-11-17,902258,0.81024033294,35.45544762,35801.26789895,88119.47952417,252189315.6540996,254924,-52318.21162522001,0.9438
2022-11-18,955851,0.818509642211,42.86837889,124591.16244641,36554.9710897,254016775.9315107,275776,88036.19135671001,0.871
2022-11-19,1113245,0.820610369081,26.54277965,21436.04069383,19388.49769371,268636444.99309605,262900,2047.5430001200002,0.9895
2022-11-20,1013890,0.799184425512,19.74182964,16765.11993551,20744.32833377,272422405.82229453,229629,-3979.2083982600016,0.9902
2022-11-21,974239,0.777592696604,25.24633127,39102.91735949,46470.24183646,236949653.0891525,269034,-7367.324476970003,0.9746
2022-11-22,931145,0.79805211183,27.46384387,32665.92665979,29233.3762374,231439196.90173665,257097,3432.550422389999,0.9786
2022-11-23,1057775,0.817451445016,28.57745437,38674.25790084,82459.30200412,258991483.12885457,270971,-43785.04410328001,1.0079
2022-11-24,988182,0.81837142484,27.10556514,24761.33580938,24390.21385941,236949653.0891525,250821,371.1219499700019,0.9864
2022-11-25,981465,0.816011276502,27.75268397,32163.72660926,26363.97191005,225928740.7143208,262820,5799.75469921,0.9876
2022-11-26,892687,0.812740435671,23.45026892,18396.04264189,16751.44668477,200213272.3346683,230269,1644.59595712,0.9872
2022-11-27,855437,0.812332752733,17.739806,14040.03586071,13345.23395051,249807385.956469,223392,694.8019101999998,0.992
2022-11-28,931505,0.802349876662,22.74525336,22066.14093203,26748.78445915,255317844.78890425,259679,-4682.643527119999,0.9675
2022-11-29,955669,0.814147810046,23.42829953,30376.16657797,24959.25233876,240623291.4291028,271896,5416.91423921,0.9875
2022-11-30,946754,0.850801464317,27.77862908,37901.64403423,38074.27276671,253481024.29641935,272102,-172.6287324799996,0.9877
2022-12-01,1030232,0.840529289057,28.90736246,34775.33233746,33176.59626567,281033310.52353734,286994,1598.736071790001,0.9899
2022-12-02,970221,0.84670015577,29.29651241,26899.27005384,26585.43676732,229602379.05427116,271522,313.8332865199991,0.9817
2022-12-03,938854,0.838232388894,22.33636235,12061.08628142,15834.43843672,240623291.4291028,249912,-3773.352155299999,0.9917
2022-12-04,842351,0.84968361727,16.59440938,10232.29351913,11682.51996087,257154662.63636968,216703,-1450.2264417400002,0.9782
2022-12-05,960563,0.84468600446,21.4701627,24790.71928092,24222.10146532,268175577.6562208,273083,568.6178155999987,0.928
2022-12-06,941978,0.850384196971,22.77322737,28184.96607823,26054.77569669,230616963.69146737,264624,2130.19038154,0.99
2022-12-07,899850,0.839503933452,17.55649594,24449.68576485,26613.46764774,292794731.64825046,266558,-2163.781882889998,0.9944
2022-12-08,905789,0.858945882155,15.35606054,25783.86163156,25409.41223668,284283257.4040977,270258,374.4493948800009,-0.1638
2022-12-09,946767,0.854978591377,13.62308068,20637.47703231,30956.29312105,258748834.6716393,268606,-10318.81608874,-0.1691
2022-12-10,909506,0.854415449082,11.79191791,13599.13927034,17588.28810424,262153422.4082566,231276,-3989.1488339000007,-0.1691
2022-12-11,781176,0.853211507586,8.2953374,13613.78470355,14226.37251608,250237357.97618172,220885,-612.5878125300005,-0.1716
2022-12-12,905428,0.858539391858,12.76764782,25943.55718963,31450.84154379,243428180.05164236,264207,-5507.284354160001,-0.1633
2022-12-13,974065,0.887729303381,13.21191779,34758.02162143,66399.66392789,280878667.2161756,286344,-31641.642306459995,-0.1252
2022-12-14,930586,0.890254354657,15.26543356,30734.68228182,40373.0969387,251939654.29579517,279228,-9638.414656879999,-0.1228
2022-12-15,897844,0.86728278142,20.30874976,27168.65792195,25803.57458069,236618999.6757982,271326,1365.0833412600005,-0.1511
2022-12-16,893040,0.830992951979,17.2199916,27450.82036464,40930.17046922,221298345.05580127,258839,-13479.35010458,-0.2009
2022-12-17,967830,0.839657772493,16.77524318,17292.48821415,23629.39136095,234916703.3561848,261183,-6336.903146800003,-0.1895
2022-12-18,783263,0.839875774864,11.2231636,12027.80565269,12341.00085331,246832767.78825969,207910,-313.19520062000083,-0.1923
2022-12-19,971140,0.823536056851,18.41970834,23587.07240046,23788.84852195,234239565.5288072,262020,-201.77612148999833,-0.2123
2022-12-20,950486,0.847633081501,18.15026627,24430.74342925,23295.9463567,246114014.5930937,270300,1134.7970725500018,-0.179
2022-12-21,905699,0.843195618816,16.26894928,29876.59425795,28139.64039688,251387888.03406775,268746,1736.9538610700001,-0.1834
2022-12-22,908585,0.844194325117,17.40724802,26717.34542413,21094.27264769,237324228.9000814,276334,5623.07277644,-0.183
2022-12-23,891725,0.842886604017,17.67253814,24327.03715553,19743.11526818,232050357.99056572,275188,4583.921887349999,-0.1856
2022-12-24,758680,0.84590101132,17.35118092,11501.63348794,13516.7144746,156458196.4740352,215536,-2015.0809866599993,-0.1814
2022-12-25,731599,0.845706555551,13.55381704,9617.1415,8038.45833443,247871973.2505712,196741,1578.6831655699998,-0.1808
2022-12-26,787672,0.848591013908,18.14874832,12800.83435406,14184.69571734,226776484.54959163,227132,-1383.8613632800007,-0.1747
2022-12-27,867369,0.8399359586,23.58239586,19688.54558564,17204.70995539,202165083.596574,241695,2483.8356302499997,-0.1888
2022-12-28,904203,0.83299277844,20.58845622,26294.81356025,21683.7888586,295336819.03058743,269982,4611.02470165,-0.1985
2022-12-29,945186,0.838526883526,20.28002828,22713.18363131,26375.95394407,247871973.2505712,266982,-3662.77031276,-0.1912
2022-12-30,1050756,0.836965256607,21.70292619,25027.5348855,27520.62825798,277757245.11310446,286348,-2493.093372479998,-0.1924
